next trial
1,809
1,687
1,188
1,733
1,179
1,382
1,635
1,443
1,506
1,313
1,335
1,278
1,379
1,336
1,501
1,811
1,157
1,642
1,534
1,316
1,297
1,464
1,357
1,100
1,704
1,35
1,577
1,160
1,162
1,580
1,350
1,752
1,434
1,802
1,95
1,181
1,123
1,699
1,466
1,636
2,304
2,154
2,337
2,46
2,353
2,181
2,24
2,238
2,336
2,430
2,249
2,326
2,240
2,183
2,278
2,216
2,281
2,192
2,59
2,77
2,347
2,98
2,21
2,134
2,191
2,179
2,208
2,12
2,408
2,138
2,89
2,136
3,38
3,32
3,11
3,30
3,20
3,34
next trial
1,432
1,233
1,593
1,543
1,443
1,276
1,514
1,115
1,22
1,672
1,695
1,415
1,224
1,713
1,444
1,719
1,386
1,256
1,678
1,689
1,319
1,50
1,696
1,752
1,287
1,235
1,650
1,385
1,565
1,303
1,758
1,680
1,531
1,806
1,520
1,743
1,491
1,723
1,267
1,540
1,482
1,736
1,748
1,11
1,801
1,84
1,666
1,657
1,495
1,64
1,583
1,433
1,66
1,120
1,72
1,622
1,344
1,135
1,503
1,675
1,179
1,199
2,279
2,387
2,127
2,175
2,194
2,36
2,278
2,403
2,173
2,42
2,158
2,333
2,106
2,72
2,363
2,376
2,282
2,303
2,192
2,415
2,238
2,356
2,4
2,235
2,375
2,143
2,425
2,198
2,22
2,85
2,408
2,104
3,45
3,64
3,19
3,14
3,42
3,15
next trial
1,175
1,570
1,221
1,119
1,298
1,842
1,27
1,115
1,536
1,671
1,519
1,32
1,328
1,816
1,76
1,102
1,743
1,218
1,317
1,689
1,631
1,672
1,788
1,583
1,300
1,796
1,546
1,43
1,641
1,15
1,137
1,161
1,811
1,516
1,633
1,635
1,4
1,759
1,506
1,105
1,606
1,755
1,476
1,623
1,710
1,617
1,555
1,665
1,511
1,292
1,589
1,446
1,248
1,652
1,514
1,707
1,299
1,374
1,396
1,528
1,29
1,757
2,279
2,349
2,108
2,13
2,106
2,100
2,217
2,187
2,78
2,431
2,207
2,337
2,410
2,225
2,289
2,42
2,104
2,438
2,402
2,395
2,370
2,295
2,177
2,99
2,433
2,47
2,380
2,28
2,216
2,404
2,169
2,415
3,68
3,6
3,67
3,61
3,4
3,5
next trial
1,80
1,589
1,741
1,562
1,384
1,830
1,800
1,463
1,573
1,834
1,321
1,525
1,10
1,230
1,626
1,167
1,45
1,135
1,105
1,100
1,596
1,450
1,522
1,612
1,199
1,168
1,622
1,28
1,102
1,494
1,454
1,128
1,209
1,523
1,688
1,545
1,216
1,732
1,212
1,621
1,447
1,709
1,106
1,792
1,611
1,75
1,665
1,488
1,299
1,534
1,789
1,630
1,377
1,680
1,507
1,535
1,663
1,841
1,569
1,704
1,636
1,719
2,249
2,138
2,322
2,89
2,274
2,435
2,256
2,286
2,323
2,368
2,123
2,37
2,438
2,284
2,68
2,369
2,350
2,404
2,155
2,226
2,400
2,338
2,399
2,295
2,34
2,12
2,82
2,124
2,378
2,385
2,109
2,71
3,4
3,65
3,9
3,47
3,31
3,75
next trial
1,605
1,102
1,125
1,234
1,780
1,809
1,179
1,516
1,438
1,632
1,167
1,214
1,186
1,651
1,18
1,38
1,580
1,786
1,485
1,686
1,107
1,66
1,268
1,109
1,528
1,480
1,28
1,493
1,713
1,412
1,295
1,200
1,202
1,648
1,451
1,777
1,141
1,151
1,470
1,43
1,657
1,382
1,300
1,11
1,833
1,718
1,557
1,698
1,392
1,406
1,62
1,256
1,421
1,757
1,361
1,206
1,277
1,806
1,112
1,249
1,542
1,734
2,156
2,223
2,324
2,372
2,86
2,225
2,116
2,292
2,95
2,209
2,346
2,418
2,237
2,326
2,16
2,332
2,204
2,37
2,1
2,437
2,8
2,281
2,349
2,32
2,68
2,301
2,294
2,432
2,98
2,60
2,196
2,53
3,40
3,2
3,24
3,21
3,6
3,42
next trial
1,65
1,676
1,837
1,396
1,842
1,679
1,33
1,78
1,167
1,594
1,505
1,337
1,767
1,534
1,305
1,358
1,482
1,717
1,607
1,270
1,144
1,458
1,543
1,307
1,422
1,532
1,760
1,249
1,806
1,783
1,515
1,301
1,385
1,442
1,66
1,274
1,419
1,34
1,237
1,140
1,527
1,832
1,208
1,253
1,572
1,48
1,706
1,576
1,828
1,26
1,81
1,379
1,354
1,435
1,838
1,98
1,684
1,201
1,256
1,254
1,821
1,416
2,131
2,169
2,419
2,65
2,393
2,53
2,156
2,433
2,158
2,179
2,200
2,191
2,189
2,103
2,424
2,15
2,370
2,399
2,57
2,37
2,42
2,110
2,376
2,339
2,195
2,126
2,369
2,241
2,314
2,237
2,252
2,251
3,5
3,66
3,9
3,46
3,63
3,31
next trial
1,814
1,362
1,432
1,341
1,153
1,450
1,483
1,371
1,56
1,547
1,398
1,825
1,89
1,711
1,507
1,574
1,678
1,482
1,765
1,741
1,731
1,322
1,27
1,504
1,820
1,81
1,638
1,106
1,470
1,705
1,511
1,264
1,63
1,524
1,407
1,348
1,758
1,304
1,834
1,568
1,768
1,710
1,505
1,456
1,243
1,453
1,515
1,369
1,52
1,605
1,314
1,584
1,653
1,218
1,816
1,137
1,377
1,532
1,428
1,841
1,726
1,351
2,155
2,17
2,412
2,383
2,57
2,106
2,393
2,301
2,276
2,365
2,426
2,325
2,45
2,404
2,87
2,9
2,152
2,193
2,306
2,50
2,54
2,207
2,16
2,259
2,73
2,186
2,23
2,328
2,102
2,128
2,282
2,37
3,72
3,71
3,36
3,43
3,23
3,27
next trial
1,163
1,1
1,253
1,793
1,145
1,744
1,246
1,771
1,641
1,432
1,775
1,197
1,326
1,17
1,336
1,587
1,507
1,29
1,525
1,467
1,144
1,660
1,536
1,828
1,489
1,616
1,839
1,635
1,383
1,186
1,11
1,399
1,670
1,790
1,101
1,560
1,30
1,150
1,208
1,372
1,803
1,547
1,469
1,105
1,305
1,241
1,98
1,777
1,370
1,108
1,511
1,701
1,764
1,667
1,130
1,461
1,74
1,414
1,588
1,217
1,220
1,578
2,360
2,170
2,136
2,209
2,371
2,273
2,10
2,166
2,298
2,169
2,433
2,320
2,58
2,382
2,379
2,190
2,232
2,102
2,427
2,386
2,344
2,319
2,246
2,311
2,23
2,3
2,109
2,221
2,75
2,140
2,375
2,71
3,63
3,60
3,77
3,61
3,54
3,75
